"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AY1","AY2","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"02821099999","2023-01-04T06:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","024,1,N,0101,1","99999,9,9,9","031930,1,9,9","-0102,1","-0111,1","10245,1","24,1","8,1,99,9","7,1,99,9","120,M,-0098,1","120,N,-0122,1","99999,9,09530,1","4,1,000,9,+999,9",,"0122,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T07:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","024,1,N,0089,1","99999,9,9,9","021340,1,9,9","-0102,1","-0113,1","10246,1","85,1",,,,,"99999,9,09531,1",,,"0109,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T08:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","031,1,N,0093,1","99999,9,9,9","009410,1,9,9","-0102,1","-0112,1","10246,1","85,1",,,,,"99999,9,09531,1",,,"0120,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T09:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","039,1,N,0094,1","99999,9,9,9","035010,1,9,9","-0105,1","-0115,1","10249,1","24,1","8,1,99,9","2,1,99,9",,,"99999,9,09533,1","2,1,003,1,+999,9",,"0112,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T10:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","048,1,N,0089,1","99999,9,9,9","020680,1,9,9","-0105,1","-0116,1","10249,1","85,1",,,,,"99999,9,09532,1",,,"0109,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T11:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","047,1,N,0092,1","99999,9,9,9","020260,1,9,9","-0104,1","-0114,1","10248,1","00,1",,,,,"99999,9,09532,1",,,"0108,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T12:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","047,1,N,0082,1","99999,9,9,9","001170,1,9,9","-0100,1","-0110,1","10250,1","71,1","8,1,99,9","7,1,99,9",,,"99999,9,09535,1","2,9,001,9,+999,9",,"0095,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T13:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","051,1,N,0078,1","99999,9,9,9","000400,1,9,9","-0097,1","-0106,1","10249,1","34,1",,,,,"99999,9,09535,1",,,"0097,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T14:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","051,1,N,0086,1","99999,9,9,9","001680,1,9,9","-0092,1","-0102,1","10249,1","20,1",,,,,"99999,9,09535,1",,,"0108,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T15:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","051,1,N,0077,1","99999,9,9,9","000700,1,9,9","-0094,1","-0103,1","10249,1","78,1","8,1,99,9","7,1,99,9",,,"99999,9,09536,1","7,9,001,9,+999,9",,"0093,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T16:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","058,1,N,0082,1","99999,9,9,9","000580,1,9,9","-0094,1","-0102,1","10250,1","78,1",,,,,"99999,9,09536,1",,,"0097,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T17:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","058,1,N,0080,1","99999,9,9,9","001160,1,9,9","-0094,1","-0103,1","10250,1","85,1",,,,,"99999,9,09537,1",,,"0095,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T18:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","067,1,N,0084,1","99999,9,9,9","024360,1,9,9","-0092,1","-0100,1","10250,1","24,1","8,1,99,9","7,1,99,9","120,M,-0092,1","120,N,-0107,1","99999,9,09537,1","2,9,001,9,+999,9",,"0118,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T19:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","069,1,N,0088,1","99999,9,9,9","023170,1,9,9","-0087,1","-0096,1","10250,1","85,1",,,,,"99999,9,09538,1",,,"0106,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T20:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","061,1,N,0071,1","99999,9,9,9","003490,1,9,9","-0089,1","-0098,1","10255,1","24,1",,,,,"99999,9,09542,1",,,"0095,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T21:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","067,1,N,0080,1","99999,9,9,9","002330,1,9,9","-0087,1","-0096,1","10255,1","85,1","8,1,99,9","7,1,99,9",,,"99999,9,09543,1","2,1,006,1,+999,9",,"0095,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T22:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","064,1,N,0063,1","99999,9,9,9","000700,1,9,9","-0089,1","-0098,1","10257,1","78,1",,,,,"99999,9,09545,1",,,"0075,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-04T23:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","046,1,N,0057,1","99999,9,9,9","000460,1,9,9","-0089,1","-0097,1","10259,1","78,1",,,,,"99999,9,09547,1",,,"0077,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T00:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","063,1,N,0067,1","99999,9,9,9","001210,1,9,9","-0089,1","-0097,1","10261,1","71,1","8,1,99,9","7,1,99,9",,,"99999,9,09548,1","2,1,005,1,+999,9",,"0083,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T01:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","063,1,N,0073,1","99999,9,9,9","036670,1,9,9","-0090,1","-0099,1","10261,1","24,1",,,,,"99999,9,09548,1",,,"0086,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T02:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","064,1,N,0077,1","99999,9,9,9","029480,1,9,9","-0089,1","-0097,1","10262,1","85,1",,,,,"99999,9,09549,1",,,"0110,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T03:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","061,1,N,0065,1","99999,9,9,9","022770,1,9,9","-0090,1","-0098,1","10264,1","85,1","8,1,99,9","7,1,99,9",,,"99999,9,09551,1","2,1,003,1,+999,9",,"0077,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T04:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","053,1,N,0066,1","99999,9,9,9","003230,1,9,9","-0090,1","-0099,1","10267,1","85,1",,,,,"99999,9,09553,1",,,"0076,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T05:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","051,1,N,0067,1","99999,9,9,9","001330,1,9,9","-0089,1","-0097,1","10267,1","85,1",,,,,"99999,9,09553,1",,,"0079,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T06:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","054,1,N,0066,1","99999,9,9,9","000960,1,9,9","-0087,1","-0096,1","10267,1","85,1","8,1,99,9","7,1,99,9","120,M,-0087,1","120,N,-0091,1","99999,9,09554,1","2,1,003,1,+999,9",,"0095,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T07:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","056,1,N,0060,1","99999,9,9,9","001080,1,9,9","-0087,1","-0096,1","10270,1","85,1",,,,,"99999,9,09557,1",,,"0071,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T08:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","059,1,N,0053,1","99999,9,9,9","000740,1,9,9","-0087,1","-0095,1","10274,1","71,1",,,,,"99999,9,09561,1",,,"0067,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T09:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","056,1,N,0060,1","99999,9,9,9","001010,1,9,9","-0085,1","-0095,1","10277,1","85,1","8,1,99,9","7,1,99,9",,,"99999,9,09564,1","2,1,010,1,+999,9",,"0072,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T10:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","061,1,N,0052,1","99999,9,9,9","000520,1,9,9","-0085,1","-0092,1","10279,1","71,1",,,,,"99999,9,09566,1",,,"0066,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T11:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","050,1,N,0052,1","99999,9,9,9","001370,1,9,9","-0085,1","-0093,1","10281,1","85,1",,,,,"99999,9,09568,1",,,"0065,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T12:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","053,1,N,0047,1","99999,9,9,9","003030,1,9,9","-0085,1","-0094,1","10283,1","85,1","8,1,99,9","7,1,99,9",,,"99999,9,09569,1","2,1,005,1,+999,9",,"0060,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T13:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","058,1,N,0048,1","99999,9,9,9","043030,1,9,9","-0085,1","-0094,1","10284,1","22,1",,,,,"99999,9,09571,1",,,"0058,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T14:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","047,1,N,0047,1","99999,9,9,9","021780,1,9,9","-0087,1","-0095,1","10288,1","85,1",,,,,"99999,9,09573,1",,,"0057,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T15:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","048,1,N,0040,1","99999,9,9,9","031810,1,9,9","-0087,1","-0096,1","10288,1","85,1","8,1,99,9","2,1,99,9",,,"99999,9,09574,1","2,1,005,1,+999,9",,"0060,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T16:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","034,1,N,0042,1","99999,9,9,9","031800,1,9,9","-0085,1","-0094,1","10289,1","85,1",,,,,"99999,9,09575,1",,,"0051,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T17:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","046,1,N,0040,1","99999,9,9,9","045210,1,9,9","-0085,1","-0094,1","10289,1","85,1",,,,,"99999,9,09575,1",,,"0052,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T18:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","036,1,N,0041,1","99999,9,9,9","043090,1,9,9","-0085,1","-0094,1","10290,1","00,1","8,1,99,9","2,1,99,9","120,M,-0084,1","120,N,-0088,1","99999,9,09576,1","2,9,002,9,+999,9",,"0052,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T19:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","052,1,N,0041,1","99999,9,9,9","050000,1,9,9","-0085,1","-0093,1","10290,1","85,1",,,,,"99999,9,09576,1",,,"0053,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T20:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","047,1,N,0030,1","99999,9,9,9","050000,1,9,9","-0087,1","-0096,1","10294,1","00,1",,,,,"99999,9,09579,1",,,"0068,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T21:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","029,1,N,0027,1","99999,9,9,9","050000,1,9,9","-0090,1","-0098,1","10292,1","00,1","8,1,99,9","7,1,99,9",,,"99999,9,09577,1","2,9,002,9,+999,9",,"0052,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T22:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","358,1,N,0021,1","99999,9,9,9","050000,1,9,9","-0092,1","-0100,1","10294,1","00,1",,,,,"99999,9,09578,1",,,,"3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-05T23:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","002,1,N,0019,1","99999,9,9,9","050000,1,9,9","-0092,1","-0102,1","10295,1","00,1",,,,,"99999,9,09579,1",,,,"3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T00:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,9","050000,1,9,9","-0095,1","-0105,1","10293,1","00,1","8,1,99,9","7,1,99,9",,,"99999,9,09576,1","2,9,001,9,+999,9",,"0052,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T01:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","303,1,N,0015,1","99999,9,9,9","050000,1,9,9","-0095,1","-0107,1","10290,1","00,1",,,,,"99999,9,09573,1",,,,"3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T02:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","284,1,N,0037,1","99999,9,9,9","050000,1,9,9","-0097,1","-0109,1","10289,1","00,1",,,,,"99999,9,09572,1",,,"0051,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T03:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","285,1,N,0033,1","99999,9,9,9","050000,1,9,9","-0097,1","-0109,1","10286,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09569,1","7,1,007,1,+999,9",,"0055,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T04:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","283,1,N,0034,1","99999,9,9,9","013990,1,9,9","-0095,1","-0104,1","10281,1","71,1",,,,,"99999,9,09565,1",,,"0063,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T05:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","277,1,N,0052,1","99999,9,9,9","050000,1,9,9","-0102,1","-0113,1","10278,1","24,1",,,,,"99999,9,09560,1",,,"0070,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T06:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","263,1,N,0065,1","99999,9,9,9","050000,1,9,9","-0107,1","-0117,1","10273,1","00,1","8,1,99,9","7,1,99,9","120,M,-0085,1","120,N,-0107,1","99999,9,09555,1","7,1,014,1,+999,9",,"0081,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T07:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","265,1,N,0083,1","99999,9,9,9","050000,1,9,9","-0112,1","-0124,1","10265,1","00,1",,,,,"99999,9,09545,1",,,"0094,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T08:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","271,1,N,0093,1","99999,9,9,9","043470,1,9,9","-0122,1","-0133,1","10266,1","00,1",,,,,"99999,9,09544,1",,,"0109,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T09:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","271,1,N,0106,1","99999,9,9,9","023730,1,9,9","-0130,1","-0142,1","10267,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09543,1","7,1,012,1,+999,9",,"0124,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T10:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","278,1,N,0119,1","99999,9,9,9","040570,1,9,9","-0135,1","-0149,1","10264,1","00,1",,,,,"99999,9,09538,1",,,"0134,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T11:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","279,1,N,0132,1","99999,9,9,9","009200,1,9,9","-0142,1","-0157,1","10257,1","00,1",,,,,"99999,9,09530,1",,,"0143,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T12:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","282,1,N,0136,1","99999,9,9,9","006670,1,9,9","-0142,1","-0157,1","10255,1","10,1","1,1,99,9","0,1,99,9",,,"99999,9,09528,1","7,1,014,1,+999,9",,"0148,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T13:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","283,1,N,0125,1","99999,9,9,9","014870,1,9,9","-0145,1","-0159,1","10251,1","00,1",,,,,"99999,9,09524,1",,,"0138,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T14:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","283,1,N,0119,1","99999,9,9,9","050000,1,9,9","-0150,1","-0164,1","10250,1","00,1",,,,,"99999,9,09522,1",,,"0132,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T15:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","278,1,N,0122,1","99999,9,9,9","050000,1,9,9","-0150,1","-0164,1","10246,1","00,1","1,1,99,9","0,1,99,9",,,"99999,9,09518,1","7,1,011,1,+999,9",,"0132,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T16:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","276,1,N,0122,1","99999,9,9,9","001780,1,9,9","-0164,1","-0179,1","10248,1","71,1",,,,,"99999,9,09516,1",,,"0129,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T17:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","282,1,N,0125,1","99999,9,9,9","033080,1,9,9","-0155,1","-0169,1","10244,1","00,1",,,,,"99999,9,09515,1",,,"0134,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T18:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","279,1,N,0116,1","99999,9,9,9","050000,1,9,9","-0152,1","-0166,1","10243,1","00,1","8,1,99,9","7,1,99,9","120,M,-0107,1","120,N,-0165,1","99999,9,09514,1","7,1,004,1,+999,9",,"0128,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T19:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","276,1,N,0113,1","99999,9,9,9","050000,1,9,9","-0152,1","-0167,1","10245,1","00,1",,,,,"99999,9,09516,1",,,"0121,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T20:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","272,1,N,0109,1","99999,9,9,9","050000,1,9,9","-0154,1","-0169,1","10245,1","00,1",,,,,"99999,9,09516,1",,,"0129,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T21:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","270,1,N,0101,1","99999,9,9,9","050000,1,9,9","-0157,1","-0172,1","10248,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09518,1","2,1,003,1,+999,9",,"0109,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T22:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","265,1,N,0101,1","99999,9,9,9","016640,1,9,9","-0155,1","-0171,1","10246,1","00,1",,,,,"99999,9,09517,1",,,"0118,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-06T23:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","266,1,N,0099,1","99999,9,9,9","000710,1,9,9","-0160,1","-0175,1","10248,1","71,1",,,,,"99999,9,09517,1",,,"0108,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T00:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","265,1,N,0088,1","99999,9,9,9","000300,1,9,9","-0159,1","-0174,1","10248,1","78,1","7,1,99,9","3,1,99,9",,,"99999,9,09517,1","4,1,000,1,+999,9",,"0092,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T01:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","261,1,N,0086,1","99999,9,9,9","000620,1,9,9","-0162,1","-0177,1","10247,1","85,1",,,,,"99999,9,09516,1",,,"0094,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T02:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","259,1,N,0074,1","99999,9,9,9","000460,1,9,9","-0164,1","-0180,1","10253,1","78,1",,,,,"99999,9,09520,1",,,"0081,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T03:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","265,1,N,0067,1","99999,9,9,9","043720,1,9,9","-0162,1","-0178,1","10252,1","78,1","8,1,99,9","7,1,99,9",,,"99999,9,09520,1","2,1,003,1,+999,9",,"0073,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T04:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","262,1,N,0046,1","99999,9,9,9","050000,1,9,9","-0162,1","-0178,1","10253,1","00,1",,,,,"99999,9,09521,1",,,"0069,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T05:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","226,1,N,0022,1","99999,9,9,9","022260,1,9,9","-0162,1","-0177,1","10256,1","71,1",,,,,"99999,9,09524,1",,,"0050,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T06:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","190,1,N,0025,1","99999,9,9,9","003970,1,9,9","-0159,1","-0173,1","10256,1","85,1","8,1,99,9","7,1,99,9","120,M,-0148,1","120,N,-0168,1","99999,9,09525,1","2,1,005,1,+999,9",,,"3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T07:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","147,1,N,0020,1","99999,9,9,9","002970,1,9,9","-0155,1","-0170,1","10257,1","71,1",,,,,"99999,9,09526,1",,,,"3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T08:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","153,1,N,0030,1","99999,9,9,9","004390,1,9,9","-0157,1","-0173,1","10259,1","71,1",,,,,"99999,9,09528,1",,,,"3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T09:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","175,1,N,0045,1","99999,9,9,9","004040,1,9,9","-0150,1","-0164,1","10259,1","71,1","8,1,99,9","7,1,99,9",,,"99999,9,09530,1","2,1,006,1,+999,9",,"0057,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T10:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","170,1,N,0053,1","99999,9,9,9","007390,1,9,9","-0152,1","-0167,1","10260,1","71,1",,,,,"99999,9,09530,1",,,"0072,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T11:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","135,1,N,0048,1","99999,9,9,9","003790,1,9,9","-0155,1","-0171,1","10258,1","71,1",,,,,"99999,9,09528,1",,,"0060,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-01-07T12:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","149,1,N,0078,1","99999,9,9,9","004050,1,9,9","-0159,1","-0174,1","10259,1","71,1","8,1,99,9","7,1,99,9",,,"99999,9,09528,1","7,1,003,1,+999,9",,"0091,1","3,99,9999,9,999","SYN004BUFR",
