"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","OD1","REM"
"99734299999","2023-01-04T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2406 10019 92140 333 91208="
"99734299999","2023-01-04T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0018,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /2307 10018 92240 333 91210="
"99734299999","2023-01-05T00:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","220,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9","5,99,0067,1,999","SYN040MLWW3 46/// /2210 10011 92340 333 91213="
"99734299999","2023-01-05T01:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /2205 10006 90040 333 91206="
"99734299999","2023-01-05T02:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /2307 10008 90140 333 91210="
"99734299999","2023-01-05T03:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2205 10009 90240 333 91207="
"99734299999","2023-01-05T04:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2207 10007 90340 333 91208="
"99734299999","2023-01-05T05:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2406 10006 90440 333 91208="
"99734299999","2023-01-05T06:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","210,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2105 10006 90540 333 91207="
"99734299999","2023-01-05T07:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2407 10005 90640 333 91208="
"99734299999","2023-01-05T08:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /2507 10003 90740 333 91209="
"99734299999","2023-01-05T09:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","240,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","99999,9","5,99,0021,1,999","SYN040MLWW3 46/// /2404 10002 90840 333 91204="
"99734299999","2023-01-05T10:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","220,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /2204 10002 90940 333 91206="
"99734299999","2023-01-05T11:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","210,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2104 10001 91040 333 91205="
"99734299999","2023-01-05T12:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2205 11002 91140 333 91207="
"99734299999","2023-01-05T13:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /2405 11002 91240 333 91206="
"99734299999","2023-01-05T14:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /2303 11002 91340 333 91203="
"99734299999","2023-01-05T15:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2304 11001 91440 333 91205="
"99734299999","2023-01-05T16:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /2505 11002 91540 333 91206="
"99734299999","2023-01-05T17:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2606 10000 91640 333 91207="
"99734299999","2023-01-05T18:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2805 10003 91740 333 91207="
"99734299999","2023-01-05T19:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0005,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2806 10005 91840 333 91208="
"99734299999","2023-01-05T20:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /2707 10006 91940 333 91209="
"99734299999","2023-01-05T21:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /2505 10008 92040 333 91206="
"99734299999","2023-01-05T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2706 10006 92140 333 91208="
"99734299999","2023-01-05T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /2707 10006 92240 333 91209="
"99734299999","2023-01-06T00:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2706 10007 92340 333 91207="
"99734299999","2023-01-06T01:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2705 10007 90040 333 91207="
"99734299999","2023-01-06T02:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2704 10007 90140 333 91205="
"99734299999","2023-01-06T03:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2704 10008 90240 333 91205="
"99734299999","2023-01-06T04:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2906 10008 90340 333 91207="
"99734299999","2023-01-06T05:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2804 10009 90440 333 91205="
"99734299999","2023-01-06T06:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /3005 10010 90540 333 91207="
"99734299999","2023-01-06T07:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3106 10009 90640 333 91208="
"99734299999","2023-01-06T08:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3007 10006 90740 333 91209="
"99734299999","2023-01-06T09:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3107 10003 90840 333 91209="
"99734299999","2023-01-06T10:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3106 10002 90940 333 91208="
"99734299999","2023-01-06T11:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /2907 10000 91040 333 91211="
"99734299999","2023-01-06T12:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","320,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /3208 11002 91140 333 91211="
"99734299999","2023-01-06T13:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3107 11004 91240 333 91209="
"99734299999","2023-01-06T14:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3006 11004 91340 333 91209="
"99734299999","2023-01-06T15:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /2706 11007 91440 333 91209="
"99734299999","2023-01-06T16:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3006 11007 91540 333 91208="
"99734299999","2023-01-06T17:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2704 11004 91640 333 91205="
"99734299999","2023-01-06T18:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2407 11003 91740 333 91208="
"99734299999","2023-01-06T19:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2805 11002 91840 333 91208="
"99734299999","2023-01-06T20:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /2804 11002 91940 333 91206="
"99734299999","2023-01-06T21:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2805 11004 92040 333 91207="
"99734299999","2023-01-06T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0009,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3206 11009 92140 333 91208="
"99734299999","2023-01-06T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3307 11016 92240 333 91208="
"99734299999","2023-01-07T00:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3207 11022 92340 333 91208="
"99734299999","2023-01-07T01:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /3105 11029 90040 333 91207="
"99734299999","2023-01-07T02:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /3006 11031 90140 333 91207="
"99734299999","2023-01-07T03:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0030,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3206 11030 90240 333 91208="
"99734299999","2023-01-07T04:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3207 11031 90340 333 91208="
"99734299999","2023-01-07T05:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","320,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3208 11031 90440 333 91209="
"99734299999","2023-01-07T06:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3006 11031 90540 333 91209="
"99734299999","2023-01-07T07:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0030,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3107 11030 90640 333 91209="
"99734299999","2023-01-07T08:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3006 11029 90740 333 91208="
"99734299999","2023-01-07T09:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2806 11029 90840 333 91208="
"99734299999","2023-01-07T10:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /3107 11031 90940 333 91209="
"99734299999","2023-01-07T11:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /3106 11031 91040 333 91207="
"99734299999","2023-01-07T12:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /3105 11029 91140 333 91207="
"99734299999","2023-01-07T13:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","320,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0033,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /3208 11033 91240 333 91210="
"99734299999","2023-01-07T14:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0039,1","+9999,9","99999,9","5,99,0021,1,999","SYN040MLWW3 46/// /2804 11039 91340 333 91204="
"99734299999","2023-01-07T15:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","310,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0037,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /3104 11037 91440 333 91205="
"99734299999","2023-01-07T16:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0032,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /0106 11032 91540 333 91208="
"99734299999","2023-01-07T17:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","040,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0032,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /0408 11032 91640 333 91211="
"99734299999","2023-01-07T18:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","050,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /0507 11029 91740 333 91208="
"99734299999","2023-01-07T19:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","060,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /0607 11027 91840 333 91209="
"99734299999","2023-01-07T20:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /0606 11025 91940 333 91207="
"99734299999","2023-01-07T21:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","040,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /0407 11025 92040 333 91208="
"99734299999","2023-01-07T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","040,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /0409 11018 92140 333 91210="
"99734299999","2023-01-07T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","050,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /0506 11016 92240 333 91207="
"99734299999","2023-01-08T00:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","070,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0014,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /0705 11014 92340 333 91206="
"99734299999","2023-01-08T01:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","050,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0012,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /0505 11012 90040 333 91206="
"99734299999","2023-01-08T02:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","99999,9","5,99,0000,1,999","SYN040MLWW3 46/// /0000 11010 90140 333 91200="
"99734299999","2023-01-08T03:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","99999,9","5,99,0010,1,999","SYN040MLWW3 46/// /1701 11011 90240 333 91202="
"99734299999","2023-01-08T04:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0014,1","+9999,9","99999,9","5,99,0010,1,999","SYN040MLWW3 46/// /2702 11014 90340 333 91202="
"99734299999","2023-01-08T05:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","260,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2604 11019 90440 333 91205="
"99734299999","2023-01-08T06:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2704 11018 90540 333 91205="
"99734299999","2023-01-08T07:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","290,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9","5,99,0021,1,999","SYN040MLWW3 46/// /2903 11018 90640 333 91204="
"99734299999","2023-01-08T08:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2704 11017 90740 333 91205="
"99734299999","2023-01-08T09:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0020,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /2707 11020 90840 333 91208="
"99734299999","2023-01-08T10:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2706 11024 90940 333 91207="
"99734299999","2023-01-08T11:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /2705 11028 91040 333 91207="
