"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AW1","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","OD1","REM","EQD"
"03305099999","2023-01-02T23:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0088,1","99999,9,9,N","070001,1,9,9","+0043,1","+0001,1","10188,1","01,0000,9,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09921,1","8,1,008,1,+999,9","4,99,0113,1,999","SYN08203305 25989 02217 10043 20001 39921 40188 58008 80/// 333 60005 91022 90710 91122=",
"03305099999","2023-01-03T00:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0062,1","22000,1,9,N","070001,1,9,9","+0036,1","+0007,1","10189,1","01,0000,9,1","06,0000,9,1",,,,"01,1,+00720,1,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00720,1,99,9,99,9",,,"99999,9,09921,1","6,1,011,1,+999,9","4,99,0077,1,999","SYN09403305 05589 12312 10036 20007 39921 40189 56011 60001 81/// 333 60005 81/24 91015 90710 91122=",
"03305099999","2023-01-03T01:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","250,1,N,0031,1","00960,1,9,N","070001,1,9,9","+0041,1","+0012,1","10179,1","01,0000,9,1",,,,,"08,1,+00960,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00960,1,99,9,99,9",,,"99999,9,09912,1","8,1,016,1,+999,9","4,99,0062,1,999","SYN08803305 25589 82506 10041 20012 39912 40179 58016 88/// 333 60005 88/32 91012 90710 91118=",
"03305099999","2023-01-03T02:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0103,1","00960,1,9,N","070001,1,9,9","+0063,1","+0024,1","10163,1","01,0000,9,1",,,,,"08,1,+00960,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00960,1,99,9,99,9",,,"99999,9,09899,1","8,1,023,1,+999,9","4,99,0144,1,999","SYN08803305 25589 82320 10063 20024 39899 40163 58023 88/// 333 60005 88/32 91028 90710 91128=",
"03305099999","2023-01-03T03:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","200,1,N,0067,1","03000,1,C,N","070001,1,9,9","+0062,1","+0022,1","10159,1","01,0000,9,1",,,,,"01,1,+00900,1,99,9","07,1,+03000,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00900,1,99,9,99,9",,,"99999,9,09894,1","8,1,027,1,+999,9","4,99,0108,1,999","SYN09403305 25589 82013 10062 20022 39894 40159 58027 88/// 333 60005 81/30 87/60 91021 90710 91129=",
"03305099999","2023-01-03T04:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","200,1,N,0072,1","01110,1,C,N","028000,1,9,9","+0061,1","+0027,1","10146,1","01,0000,9,1",,,,"61,1","01,1,+00870,1,99,9","07,1,+01110,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00870,1,99,9,99,9",,,"99999,9,09882,1","8,1,031,1,+999,9","4,99,0139,1,999","SYN10003305 27578 82014 10061 20027 39882 40146 58031 761// 88/// 333 60005 81/29 87/37 91027 90710 91127=",
"03305099999","2023-01-03T05:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0088,1","00600,1,9,N","002700,1,9,9","+0070,1","+0047,1","10132,1","01,0008,3,1",,,,"60,1","08,1,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00600,1,99,9,99,9",,,"99999,9,09869,1","8,1,031,1,+999,9","4,99,0139,1,999","SYN09403305 27527 82217 10070 20047 39869 40132 58031 760// 88/// 333 69985 88/20 91027 90710 91130=",
"03305099999","2023-01-03T06:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0118,1","00390,1,9,N","003800,1,9,9","+0080,1","+0066,1","10119,1","01,0030,3,1","12,0040,3,1","24,0042,3,1",,"61,1","08,1,+00390,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00390,1,99,9,99,9","240,M,+0083,1","240,N,+0015,1","99999,9,09857,1","8,1,038,1,+999,9","4,99,0180,1,999","SYN12403305 07438 82423 10080 20066 39857 40119 58038 60042 761// 88/// 333 10083 20015 3/001 60035 70042 88/13 91035 90710 91138=",
"03305099999","2023-01-03T07:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0129,1","00210,1,9,N","011000,1,9,9","+0079,1","+0069,1","10114,1","01,0020,3,1",,,,"60,1","08,1,+00210,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00210,1,99,9,99,9",,,"99999,9,09852,1","6,1,030,1,+999,9","4,99,0201,1,999","SYN09403305 27361 82425 10079 20069 39852 40114 56030 760// 88/// 333 60025 88/07 91039 90710 91146=",
"03305099999","2023-01-03T08:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0139,1","00180,1,9,N","030000,1,9,9","+0087,1","+0076,1","10114,1","01,0002,3,1",,,,,"08,1,+00180,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00180,1,99,9,99,9",,,"99999,9,09852,1","5,1,017,1,+999,9","4,99,0201,1,999","SYN08803305 26280 82327 10087 20076 39852 40114 55017 88/// 333 69925 88/06 91039 90710 91141=",
"03305099999","2023-01-03T09:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0124,1","00210,1,9,N","009000,1,9,9","+0092,1","+0076,1","10108,1","01,0004,3,1","12,0070,3,1",,,"61,1","06,1,+00210,1,99,9","07,1,+00660,1,99,9","04,1,+01440,1,99,9","9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00210,1,99,9,99,9","240,M,+0092,1","240,N,+0021,1","99999,9,09848,1","6,1,009,1,+999,9","4,99,0170,1,999","SYN12403305 07359 82324 10092 20076 39848 40108 56009 60072 761// 88/// 333 10092 20021 69945 86/07 87/22 84/48 91033 90710 91135=",
"03305099999","2023-01-03T10:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0118,1","00150,1,9,N","006000,1,9,9","+0090,1","+0080,1","10110,1","01,0010,3,1",,,,"60,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,,"99999,9,09849,1","5,1,003,1,+999,9","4,99,0175,1,999","SYN09403305 27256 82323 10090 20080 39849 40110 55003 760// 88/// 333 60015 88/05 91034 90710 91140=",
"03305099999","2023-01-03T11:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0124,1","00180,1,9,N","022000,1,9,9","+0093,1","+0078,1","10102,1","01,0008,3,1",,,,"60,1","08,1,+00180,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00180,1,99,9,99,9",,,"99999,9,09842,1","8,1,010,1,+999,9","4,99,0175,1,999","SYN09403305 27272 82324 10093 20078 39842 40102 58010 760// 88/// 333 69985 88/06 91034 90710 91142=",
"03305099999","2023-01-03T12:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0185,1","00360,1,9,N","004300,1,9,9","+0096,1","+0077,1","10092,1","01,0002,3,1","06,0050,3,1",,,"40,1","08,1,+00360,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00360,1,99,9,99,9",,,"99999,9,09833,1","8,1,017,1,+999,9","4,99,0247,1,999","SYN10003305 07443 82336 10096 20077 39833 40092 58017 60051 740// 88/// 333 69925 88/12 91048 90710 91148=",
"03305099999","2023-01-03T13:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0180,1","00390,1,9,N","001200,1,9,9","+0096,1","+0083,1","10078,1","01,0010,3,1",,,,"60,1","08,1,+00390,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00390,1,99,9,99,9",,,"99999,9,09819,1","8,1,032,1,+999,9","4,99,0232,1,999","SYN09403305 27412 82335 10096 20083 39819 40078 58032 760// 88/// 333 60015 88/13 91045 90710 91146=",
"03305099999","2023-01-03T14:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0124,1","00150,1,9,N","001200,1,9,9","+0093,1","+0086,1","10070,1","01,0040,3,1",,,,"63,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,,"99999,9,09810,1","8,1,034,1,+999,9","4,99,0190,1,999","SYN09403305 27212 82424 10093 20086 39810 40070 58034 763// 88/// 333 60045 88/05 91037 90710 91150=",
"03305099999","2023-01-03T15:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0160,1","00150,1,9,N","000900,1,9,9","+0098,1","+0089,1","10055,1","01,0040,3,1",,,,"63,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,,"99999,9,09796,1","8,1,034,1,+999,9","4,99,0237,1,999","SYN09403305 27209 82331 10098 20089 39796 40055 58034 763// 88/// 333 60045 88/05 91046 90710 91151=",
"03305099999","2023-01-03T16:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0134,1","00150,1,9,N","000900,1,9,9","+0100,1","+0095,1","10052,1","01,0060,3,1",,,,"63,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,,"99999,9,09794,1","6,1,025,1,+999,9","4,99,0180,1,999","SYN09403305 27209 82426 10100 20095 39794 40052 56025 763// 88/// 333 60065 88/05 91035 90710 91145=",
"03305099999","2023-01-03T17:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0134,1","00150,1,9,N","001000,1,9,9","+0102,1","+0098,1","10049,1","01,0050,3,1",,,,"63,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,,"99999,9,09791,1","6,1,019,1,+999,9","4,99,0180,1,999","SYN09403305 27210 82426 10102 20098 39791 40049 56019 763// 88/// 333 60055 88/05 91035 90710 91137=",
"03305099999","2023-01-03T18:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0139,1","00150,1,9,N","001200,1,9,9","+0103,1","+0096,1","10045,1","01,0040,3,1","12,0290,3,1",,,"60,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9","120,M,+0104,1","120,N,+0078,1","99999,9,09787,1","8,1,011,1,+999,9","4,99,0185,1,999","SYN11203305 07212 82327 10103 20096 39787 40045 58011 60292 760// 88/// 333 10104 20078 60045 88/05 91036 90710 91137=",
"03305099999","2023-01-03T19:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0165,1","00150,1,9,N","002000,1,9,9","+0107,1","+0102,1","10048,1","01,0040,3,1",,,,"60,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,,"99999,9,09791,1","5,1,004,1,+999,9","4,99,0206,1,999","SYN09403305 27220 82332 10107 20102 39791 40048 55004 760// 88/// 333 60045 88/05 91040 90710 91140=",
"03305099999","2023-01-03T20:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0160,1","00180,1,9,N","002000,1,9,9","+0110,1","+0102,1","10046,1","01,0030,3,1",,,,"60,1","08,1,+00180,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00180,1,99,9,99,9",,,"99999,9,09789,1","7,1,003,1,+999,9","4,99,0196,1,999","SYN09403305 27220 82331 10110 20102 39789 40046 57003 760// 88/// 333 60035 88/06 91038 90710 91143=",
"03305099999","2023-01-03T21:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0160,1","00180,1,9,N","003100,1,9,9","+0111,1","+0103,1","10044,1","01,0040,3,1","12,0380,3,1",,,"60,1","08,1,+00180,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00180,1,99,9,99,9","240,M,+0111,1","240,N,+0088,1","99999,9,09787,1","9,9,001,1,+999,9","4,99,0216,1,999","SYN11203305 07231 82331 10111 20103 39787 40044 50001 60382 760// 88/// 333 10111 20088 60045 88/06 91042 90710 91146=",
"03305099999","2023-01-03T22:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0180,1","00120,1,9,N","003100,1,9,9","+0108,1","+0103,1","10047,1","01,0020,3,1",,,,"60,1","08,1,+00120,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00120,1,99,9,99,9",,,"99999,9,09790,1","5,1,003,1,+999,9","4,99,0237,1,999","SYN09403305 27231 82335 10108 20103 39790 40047 55003 760// 88/// 333 60025 88/04 91046 90710 91147=",
"03305099999","2023-01-03T23:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0154,1","00150,1,9,N","000900,1,9,9","+0110,1","+0103,1","10051,1","01,0020,3,1",,,,"63,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,,"99999,9,09794,1","3,1,003,1,+999,9","4,99,0211,1,999","SYN09403305 27209 82330 10110 20103 39794 40051 53003 763// 88/// 333 60025 88/05 91041 90710 91145=",
"03305099999","2023-01-04T00:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0154,1","00150,1,9,N","001500,1,9,9","+0112,1","+0105,1","10052,1","01,0030,3,1","06,0190,3,1",,,"63,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,,"99999,9,09795,1","3,1,009,1,+999,9","4,99,0190,1,999","SYN10003305 07215 82330 10112 20105 39795 40052 53009 60191 763// 88/// 333 60035 88/05 91037 90710 91142=",
"03305099999","2023-01-04T01:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0144,1","00180,1,9,N","010000,1,9,9","+0116,1","+0106,1","10053,1","01,0020,3,1",,,,"63,1","08,1,+00180,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00180,1,99,9,99,9",,,"99999,9,09796,1","1,1,007,1,+999,9","4,99,0190,1,999","SYN09403305 27260 82328 10116 20106 39796 40053 51007 763// 88/// 333 60025 88/06 91037 90710 91140=",
"03305099999","2023-01-04T02:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0144,1","00150,1,9,N","004200,1,9,9","+0112,1","+0104,1","10050,1","01,0004,3,1",,,,"40,1","08,1,+00150,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00150,1,99,9,99,9",,,"99999,9,09793,1","9,9,001,1,+999,9","4,99,0185,1,999","SYN09403305 27242 82328 10112 20104 39793 40050 50001 740// 88/// 333 69945 88/05 91036 90710 91142=",
"03305099999","2023-01-04T03:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0175,1","00090,1,9,N","029000,1,9,9","+0112,1","+0094,1","10055,1","01,0002,3,1",,,,"61,1","08,1,+00090,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00090,1,99,9,99,9",,,"99999,9,09798,1","3,1,001,1,+999,9","4,99,0227,1,999","SYN09403305 27179 82334 10112 20094 39798 40055 53001 761// 88/// 333 69925 88/03 91044 90710 91144=",
"03305099999","2023-01-04T04:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0144,1","00120,1,9,N","011000,1,9,9","+0103,1","+0093,1","10061,1","01,0000,9,1",,,,,"08,1,+00120,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00120,1,99,9,99,9",,,"99999,9,09803,1","3,1,006,1,+999,9","4,99,0180,1,999","SYN08803305 26261 82328 10103 20093 39803 40061 53006 88/// 333 60005 88/04 91035 90710 91144=",
"03305099999","2023-01-04T05:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0139,1","00090,1,9,N","011000,1,9,9","+0103,1","+0093,1","10060,1","01,0002,3,1",,,,"40,1","08,1,+00090,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00090,1,99,9,99,9",,,"99999,9,09802,1","9,9,009,1,+999,9","4,99,0180,1,999","SYN09403305 27161 82327 10103 20093 39802 40060 50009 740// 88/// 333 69925 88/03 91035 90710 91138=",
"03305099999","2023-01-04T06:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0160,1","00120,1,9,N","012000,1,9,9","+0104,1","+0088,1","10061,1","01,0000,9,1","12,0210,3,1","24,0498,3,1",,"40,1","08,1,+00120,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00120,1,99,9,99,9","240,M,+0117,1","240,N,+0101,1","99999,9,09802,1","9,9,004,1,+999,9","4,99,0206,1,999","SYN12403305 07262 82331 10104 20088 39802 40061 50004 60212 740// 88/// 333 10117 20101 3/010 60005 70498 88/04 91040 90710 91142=",
"03305099999","2023-01-04T07:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0149,1","00510,1,9,N","025000,1,9,9","+0105,1","+0073,1","10069,1","01,0000,9,1",,,,,"08,1,+00510,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00510,1,99,9,99,9",,,"99999,9,09811,1","3,1,006,1,+999,9","4,99,0206,1,999","SYN08803305 25475 82429 10105 20073 39811 40069 53006 88/// 333 60005 88/17 91040 90710 91145=",
"03305099999","2023-01-04T08:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0149,1","00300,1,9,N","018000,1,9,9","+0105,1","+0076,1","10072,1","01,0000,9,1",,,,,"08,1,+00300,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00300,1,99,9,99,9",,,"99999,9,09814,1","3,1,011,1,+999,9","4,99,0232,1,999","SYN08803305 26468 82429 10105 20076 39814 40072 53011 88/// 333 60005 88/10 91045 90710 91147=",
"03305099999","2023-01-04T09:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0149,1","00420,1,9,N","019000,1,9,9","+0101,1","+0073,1","10082,1","01,0000,9,1","12,0100,3,1",,,,"08,1,+00420,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00420,1,99,9,99,9","240,M,+0117,1","240,N,+0099,1","99999,9,09823,1","3,1,020,1,+999,9","4,99,0206,1,999","SYN10603305 06469 82429 10101 20073 39823 40082 53020 60102 88/// 333 10117 20099 60005 88/14 91040 90710 91149=",
"03305099999","2023-01-04T10:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0139,1","00570,1,9,N","016000,1,9,9","+0102,1","+0071,1","10090,1","01,0000,9,1",,,,,"01,1,+00450,1,99,9","08,1,+00570,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00450,1,99,9,99,9",,,"99999,9,09831,1","3,1,020,1,+999,9","4,99,0185,1,999","SYN09403305 25466 82427 10102 20071 39831 40090 53020 88/// 333 60005 81/15 88/19 91036 90710 91145=",
"03305099999","2023-01-04T11:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0154,1","00630,1,9,N","015000,1,9,9","+0103,1","+0071,1","10097,1","01,0000,9,1",,,,,"08,1,+00630,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00630,1,99,9,99,9",,,"99999,9,09838,1","3,1,023,1,+999,9","4,99,0211,1,999","SYN08803305 26565 82330 10103 20071 39838 40097 53023 88/// 333 60005 88/21 91041 90710 91148=",
"03305099999","2023-01-04T12:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0124,1","00450,1,9,N","015000,1,9,9","+0099,1","+0075,1","10101,1","01,0000,9,1","06,0000,9,1",,,,"08,1,+00450,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09842,1","3,1,020,1,+999,9","4,99,0170,1,999","SYN09403305 06465 82424 10099 20075 39842 40101 53020 60001 88/// 333 60005 88/15 91033 90710 91148=",
"03305099999","2023-01-04T13:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","250,1,N,0113,1","00450,1,9,N","025000,1,9,9","+0098,1","+0074,1","10102,1","01,0020,3,1",,,,"60,1","08,1,+00450,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09843,1","3,1,012,1,+999,9","4,99,0170,1,999","SYN09403305 27475 82522 10098 20074 39843 40102 53012 760// 88/// 333 60025 88/15 91033 90710 91140=",
"03305099999","2023-01-04T14:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","250,1,N,0103,1","00630,1,9,N","030000,1,9,9","+0099,1","+0067,1","10105,1","01,0000,9,1",,,,,"08,1,+00630,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00630,1,99,9,99,9",,,"99999,9,09845,1","3,1,008,1,+999,9","4,99,0160,1,999","SYN08803305 26580 82520 10099 20067 39845 40105 53008 88/// 333 60005 88/21 91031 90710 91138=",
"03305099999","2023-01-04T15:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","250,1,N,0098,1","00600,1,9,N","030000,1,9,9","+0099,1","+0063,1","10112,1","01,0000,9,1",,,,,"08,1,+00600,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00600,1,99,9,99,9",,,"99999,9,09852,1","3,1,008,1,+999,9","4,99,0139,1,999","SYN08803305 26580 82519 10099 20063 39852 40112 53008 88/// 333 60005 88/20 91027 90710 91131=",
"03305099999","2023-01-04T16:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","250,1,N,0124,1","00630,1,9,N","040000,1,9,9","+0099,1","+0060,1","10124,1","01,0000,9,1",,,,,"08,1,+00630,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00630,1,99,9,99,9",,,"99999,9,09864,1","3,1,021,1,+999,9","4,99,0185,1,999","SYN08803305 25582 82524 10099 20060 39864 40124 53021 88/// 333 60005 88/21 91036 90710 91138=",
"03305099999","2023-01-04T17:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","250,1,N,0113,1","00660,1,9,N","021000,1,9,9","+0097,1","+0059,1","10127,1","01,0000,9,1",,,,"40,1","08,1,+00660,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00660,1,99,9,99,9",,,"99999,9,09867,1","3,1,020,1,+999,9","4,99,0165,1,999","SYN09403305 27571 82522 10097 20059 39867 40127 53020 740// 88/// 333 60005 88/22 91032 90710 91141=",
"03305099999","2023-01-04T18:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0124,1","00450,1,9,N","018000,1,9,9","+0094,1","+0074,1","10131,1","01,0000,9,1","12,0020,3,1",,,"61,1","08,1,+00450,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9","120,M,+0110,1","120,N,+0091,1","99999,9,09870,1","1,1,018,1,+999,9","4,99,0165,1,999","SYN11203305 07468 82424 10094 20074 39870 40131 51018 60022 761// 88/// 333 10110 20091 60005 88/15 91032 90710 91138=",
"03305099999","2023-01-04T19:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0124,1","00510,1,9,N","029000,1,9,9","+0097,1","+0070,1","10138,1","01,0000,9,1",,,,"61,1","08,1,+00510,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00510,1,99,9,99,9",,,"99999,9,09877,1","3,1,012,1,+999,9","4,99,0154,1,999","SYN09403305 27479 82424 10097 20070 39877 40138 53012 761// 88/// 333 60005 88/17 91030 90710 91138=",
"03305099999","2023-01-04T20:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0129,1","00420,1,9,N","028000,1,9,9","+0097,1","+0072,1","10144,1","01,0000,9,1",,,,,"08,1,+00420,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00420,1,99,9,99,9",,,"99999,9,09883,1","3,1,016,1,+999,9","4,99,0201,1,999","SYN08803305 26478 82425 10097 20072 39883 40144 53016 88/// 333 60005 88/14 91039 90710 91139=",
"03305099999","2023-01-04T21:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0124,1","00390,1,9,N","004500,1,9,9","+0096,1","+0075,1","10147,1","01,0000,9,1","12,0020,3,1",,,"61,1","08,1,+00390,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00390,1,99,9,99,9","240,M,+0109,1","240,N,+0091,1","99999,9,09886,1","3,1,016,1,+999,9","4,99,0175,1,999","SYN11203305 07445 82424 10096 20075 39886 40147 53016 60022 761// 88/// 333 10109 20091 60005 88/13 91034 90710 91135=",
