"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","KA1","MA1","MD1","OD1","REM","EQD"
"06664099999","2023-01-03T16:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","220,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0077,1","+0064,1","10320,1","01,0000,9,1",,,,"99999,9,09781,1","2,1,005,1,+999,9","3,99,0015,1,999","SYN08206664 16/// /2201 10077 20064 39781 40320 52005 60005 333 55300 20040 90710 91103=",
"06664099999","2023-01-03T17:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0073,1","+0065,1","10322,1","01,0000,9,1",,,,"99999,9,09782,1","2,1,006,1,+999,9","3,99,0010,1,999","SYN08206664 16/// /1000 10073 20065 39782 40322 52006 60005 333 55300 20004 90710 91102=",
"06664099999","2023-01-03T18:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0069,1","+0065,1","10325,1","01,0000,9,1","12,0030,3,1",,"120,M,+0080,1","99999,9,09784,1","2,1,006,1,+999,9","3,99,0015,1,999","SYN10006664 06/// /1900 10069 20065 39784 40325 52006 60032 333 10080 54/15 55300 20004 60005 90760 91103=",
"06664099999","2023-01-03T19:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0066,1","+0061,1","10326,1","01,0000,9,1",,,,"99999,9,09784,1","2,1,003,1,+999,9","3,99,0005,1,999","SYN08206664 16/// /0000 10066 20061 39784 40326 52003 60005 333 55300 20004 90710 91101=",
"06664099999","2023-01-03T20:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0064,1","+0059,1","10329,1","01,0000,9,1",,,,"99999,9,09787,1","2,1,005,1,+999,9","3,99,0015,1,999","SYN08206664 16/// /2100 10064 20059 39787 40329 52005 60005 333 55300 20004 90710 91103=",
"06664099999","2023-01-03T21:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0063,1","+0059,1","10329,1","01,0000,9,1",,,,"99999,9,09787,1","2,1,003,1,+999,9","3,99,0015,1,999","SYN08806664 16/// /1800 10063 20059 39787 40329 52003 60005 333 54/15 55300 20004 90730 91103=",
"06664099999","2023-01-03T22:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0048,1","+0047,1","10333,1","01,0000,9,1",,,,"99999,9,09787,1","2,1,003,1,+999,9","3,99,0010,1,999","SYN08806664 16/// /2500 10048 20047 39787 40333 52003 60005 333 54/15 55300 20004 90710 91102=",
"06664099999","2023-01-03T23:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","080,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0059,1","+0054,1","10331,1","01,0000,9,1",,,,"99999,9,09788,1","2,1,001,1,+999,9","3,99,0021,1,999","SYN08806664 16/// /0801 10059 20054 39788 40331 52001 60005 333 54/05 55300 20004 90710 91104=",
"06664099999","2023-01-04T00:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0058,1","+0052,1","10328,1","01,0000,9,1","06,0000,9,1",,,"99999,9,09785,1","7,1,002,1,+999,9","3,99,0026,1,999","SYN09406664 06/// /2301 10058 20052 39785 40328 57002 60001 333 54/15 55300 20004 60005 90760 91105=",
"06664099999","2023-01-04T01:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0060,1","+0050,1","10325,1","01,0000,9,1",,,,"99999,9,09782,1","7,1,005,1,+999,9","3,99,0015,1,999","SYN08206664 16/// /2802 10060 20050 39782 40325 57005 60005 333 55300 20004 90710 91103=",
"06664099999","2023-01-04T02:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0058,1","+0050,1","10328,1","01,0000,9,1",,,,"99999,9,09785,1","5,1,003,1,+999,9","3,99,0036,1,999","SYN08206664 16/// /2703 10058 20050 39785 40328 55003 60005 333 55300 20004 90710 91107=",
"06664099999","2023-01-04T03:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","150,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0057,1","+0052,1","10325,1","01,0000,9,1",,,,"99999,9,09782,1","7,1,003,1,+999,9","3,99,0036,1,999","SYN08206664 16/// /1503 10057 20052 39782 40325 57003 60005 333 55300 20004 90730 91107=",
"06664099999","2023-01-04T04:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","220,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0048,1","+0047,1","10323,1","01,0000,9,1",,,,"99999,9,09778,1","8,1,004,1,+999,9","3,99,0015,1,999","SYN08806664 16/// /2201 10048 20047 39778 40323 58004 60005 333 54/15 55300 20004 90710 91103=",
"06664099999","2023-01-04T05:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","150,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0040,1","+0039,1","10326,1","01,0000,9,1",,,,"99999,9,09779,1","7,1,006,1,+999,9","3,99,0015,1,999","SYN08806664 16/// /1501 10040 20039 39779 40326 57006 60005 333 54/15 55300 20004 90710 91103=",
"06664099999","2023-01-04T06:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","210,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0053,1","+0043,1","10323,1","01,0000,9,1","12,0000,9,1","24,0026,3,1","240,N,+0040,1","99999,9,09779,1","5,1,003,1,+999,9","3,99,0041,1,999","SYN11206664 06/// /2104 10053 20043 39779 40323 55003 60002 333 20040 3/001 55000 55300 20004 60005 70026 90760 91108=",
"06664099999","2023-01-04T07:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0056,1","+0043,1","10322,1","01,0000,9,1",,,,"99999,9,09779,1","2,1,001,1,+999,9","3,99,0051,1,999","SYN08206664 16/// /2203 10056 20043 39779 40322 52001 60005 333 55300 20004 90710 91110=",
"06664099999","2023-01-04T08:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0060,1","+0043,1","10325,1","01,0000,9,1",,,,"99999,9,09782,1","3,1,003,1,+999,9","3,99,0041,1,999","SYN08206664 16/// /2403 10060 20043 39782 40325 53003 60005 333 55300 20094 90710 91108=",
"06664099999","2023-01-04T09:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0071,1","+0045,1","10324,1","01,0000,9,1",,,,"99999,9,09783,1","2,1,004,1,+999,9","3,99,0051,1,999","SYN08806664 16/// /2306 10071 20045 39783 40324 52004 60005 333 54/05 55300 20342 90730 91110=",
"06664099999","2023-01-04T10:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0072,1","+0050,1","10323,1","01,0000,9,1",,,,"99999,9,09783,1","2,1,004,1,+999,9","3,99,0057,1,999","SYN08206664 16/// /2406 10072 20050 39783 40323 52004 60005 333 55300 20259 90710 91111=",
"06664099999","2023-01-04T11:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","210,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0077,1","+0052,1","10314,1","01,0000,9,1",,,,"99999,9,09775,1","7,1,007,1,+999,9","3,99,0057,1,999","SYN08806664 16/// /2104 10077 20052 39775 40314 57007 60005 333 54/05 55300 20313 90710 91111=",
"06664099999","2023-01-04T12:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0082,1","+0051,1","10306,1","01,0000,9,1","06,0000,9,1",,,"99999,9,09768,1","7,1,015,1,+999,9","3,99,0062,1,999","SYN09406664 06/// /2405 10082 20051 39768 40306 57015 60001 333 54/05 55300 20324 60005 90760 91112=",
"06664099999","2023-01-04T13:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0086,1","+0048,1","10298,1","01,0000,9,1",,,,"99999,9,09762,1","7,1,021,1,+999,9","3,99,0067,1,999","SYN08206664 16/// /2307 10086 20048 39762 40298 57021 60005 333 55300 20227 90710 91113=",
"06664099999","2023-01-04T14:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0088,1","+0047,1","10295,1","01,0000,9,1",,,,"99999,9,09759,1","6,1,016,1,+999,9","3,99,0093,1,999","SYN08206664 16/// /2510 10088 20047 39759 40295 56016 60005 333 55300 20176 90710 91118=",
"06664099999","2023-01-04T15:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0090,1","+0043,1","10294,1","01,0000,9,1",,,,"99999,9,09759,1","7,1,009,1,+999,9","3,99,0093,1,999","SYN08806664 16/// /2408 10090 20043 39759 40294 57009 60005 333 54/05 55300 20130 90730 91118=",
"06664099999","2023-01-04T16:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0091,1","+0038,1","10293,1","01,0000,9,1",,,,"99999,9,09758,1","7,1,004,1,+999,9","3,99,0077,1,999","SYN08206664 16/// /2407 10091 20038 39758 40293 57004 60005 333 55300 20029 90710 91115=",
"06664099999","2023-01-04T17:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0094,1","+0034,1","10289,1","01,0000,9,1",,,,"99999,9,09755,1","8,1,004,1,+999,9","3,99,0072,1,999","SYN08206664 16/// /2407 10094 20034 39755 40289 58004 60005 333 55300 20004 90710 91114=",
"06664099999","2023-01-04T18:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0093,1","+0037,1","10286,1","01,0000,9,1","12,0000,9,1",,"120,M,+0097,1","99999,9,09752,1","7,1,007,1,+999,9","3,99,0093,1,999","SYN10006664 06/// /2407 10093 20037 39752 40286 57007 60002 333 10097 54/05 55300 20004 60005 90760 91118=",
"06664099999","2023-01-04T19:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0093,1","+0034,1","10285,1","01,0000,9,1",,,,"99999,9,09751,1","7,1,007,1,+999,9","3,99,0088,1,999","SYN08206664 16/// /2509 10093 20034 39751 40285 57007 60005 333 55300 20004 90710 91117=",
"06664099999","2023-01-04T20:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0098,1","+0045,1","10282,1","01,0000,9,1",,,,"99999,9,09749,1","7,1,006,1,+999,9","3,99,0108,1,999","SYN08806664 16/// /2411 10098 20045 39749 40282 57006 60005 333 54/05 55300 20000 90710 91121=",
"06664099999","2023-01-04T21:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0103,1","+0046,1","10279,1","01,0000,9,1",,,,"99999,9,09747,1","7,1,005,1,+999,9","3,99,0108,1,999","SYN08806664 16/// /2512 10103 20046 39747 40279 57005 60005 333 54/05 55300 20000 90730 91121=",
"06664099999","2023-01-04T22:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0102,1","+0052,1","10276,1","01,0000,9,1",,,,"99999,9,09744,1","7,1,007,1,+999,9","3,99,0113,1,999","SYN08206664 16/// /2410 10102 20052 39744 40276 57007 60005 333 55300 20004 90710 91122=",
"06664099999","2023-01-04T23:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0097,1","+0061,1","10277,1","01,0000,9,1",,,,"99999,9,09744,1","7,1,005,1,+999,9","3,99,0124,1,999","SYN08206664 16/// /2514 10097 20061 39744 40277 57005 60005 333 55300 20004 90710 91124=",
"06664099999","2023-01-05T00:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0098,1","+0063,1","10273,1","01,0000,9,1","06,0000,9,1",,,"99999,9,09740,1","7,1,007,1,+999,9","3,99,0124,1,999","SYN09406664 06/// /2412 10098 20063 39740 40273 57007 60001 333 54/05 55300 20000 60005 90760 91124=",
"06664099999","2023-01-05T01:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0098,1","+0063,1","10266,1","01,0000,9,1",,,,"99999,9,09734,1","7,1,010,1,+999,9","3,99,0118,1,999","SYN08206664 16/// /2513 10098 20063 39734 40266 57010 60005 333 55300 20004 90710 91123=",
"06664099999","2023-01-05T02:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0098,1","+0064,1","10265,1","01,0000,9,1",,,,"99999,9,09733,1","7,1,011,1,+999,9","3,99,0124,1,999","SYN08206664 16/// /2411 10098 20064 39733 40265 57011 60005 333 55300 20004 90710 91124=",
"06664099999","2023-01-05T03:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0094,1","+0072,1","10261,1","01,0006,3,1",,,,"99999,9,09728,1","7,1,012,1,+999,9","3,99,0124,1,999","SYN08206664 16/// /2412 10094 20072 39728 40261 57012 69965 333 55300 20004 90730 91124=",
"06664099999","2023-01-05T04:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0093,1","+0076,1","10261,1","01,0002,3,1",,,,"99999,9,09728,1","7,1,006,1,+999,9","3,99,0134,1,999","SYN08206664 16/// /2410 10093 20076 39728 40261 57006 69925 333 55300 20004 90710 91126=",
"06664099999","2023-01-05T05:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0094,1","+0077,1","10260,1","01,0004,3,1",,,,"99999,9,09727,1","7,1,006,1,+999,9","3,99,0113,1,999","SYN08206664 16/// /2511 10094 20077 39727 40260 57006 69945 333 55300 20004 90710 91122=",
"06664099999","2023-01-05T06:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0096,1","+0081,1","10262,1","01,0001,3,1","12,0010,3,1","24,0013,3,1","240,N,+0091,1","99999,9,09729,1","5,1,001,1,+999,9","3,99,0134,1,999","SYN11206664 06/// /2413 10096 20081 39729 40262 55001 60012 333 20091 3/007 55000 55300 20004 69915 70013 90760 91126=",
"06664099999","2023-01-05T07:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0095,1","+0077,1","10266,1","01,0000,9,1",,,,"99999,9,09733,1","2,1,005,1,+999,9","3,99,0118,1,999","SYN08206664 16/// /2410 10095 20077 39733 40266 52005 60005 333 55300 20004 90710 91123=",
"06664099999","2023-01-05T08:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0096,1","+0078,1","10268,1","01,0000,9,1",,,,"99999,9,09735,1","2,1,008,1,+999,9","3,99,0088,1,999","SYN08206664 16/// /2410 10096 20078 39735 40268 52008 60005 333 55300 20061 90710 91117=",
"06664099999","2023-01-05T09:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0099,1","+0077,1","10273,1","01,0000,9,1",,,,"99999,9,09740,1","2,1,011,1,+999,9","3,99,0118,1,999","SYN08206664 16/// /2411 10099 20077 39740 40273 52011 60005 333 55300 20176 90730 91123=",
"06664099999","2023-01-05T10:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0105,1","+0076,1","10275,1","01,0000,9,1",,,,"99999,9,09743,1","2,1,010,1,+999,9","3,99,0093,1,999","SYN08806664 16/// /2410 10105 20076 39743 40275 52010 60005 333 54/05 55300 20216 90710 91118=",
"06664099999","2023-01-05T11:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0113,1","+0079,1","10273,1","01,0000,9,1",,,,"99999,9,09743,1","2,1,008,1,+999,9","3,99,0088,1,999","SYN08806664 16/// /2508 10113 20079 39743 40273 52008 60005 333 54/05 55302 20666 90710 91117=",
"06664099999","2023-01-05T12:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0113,1","+0079,1","10269,1","01,0000,9,1","06,0000,9,1",,,"99999,9,09739,1","8,1,001,1,+999,9","3,99,0118,1,999","SYN09406664 06/// /2305 10113 20079 39739 40269 58001 60001 333 54/05 55303 20601 60005 90760 91123=",
"06664099999","2023-01-05T13:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0114,1","+0078,1","10266,1","01,0000,9,1",,,,"99999,9,09737,1","7,1,006,1,+999,9","3,99,0088,1,999","SYN08206664 16/// /2509 10114 20078 39737 40266 57006 60005 333 55301 20774 90710 91117=",
"06664099999","2023-01-05T14:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0113,1","+0076,1","10266,1","01,0000,9,1",,,,"99999,9,09736,1","7,1,007,1,+999,9","3,99,0082,1,999","SYN08206664 16/// /2309 10113 20076 39736 40266 57007 60005 333 55301 20504 90710 91116=",
"06664099999","2023-01-05T15:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0112,1","+0076,1","10268,1","01,0000,9,1",,,,"99999,9,09738,1","5,1,001,1,+999,9","3,99,0088,1,999","SYN08206664 16/// /2508 10112 20076 39738 40268 55001 60005 333 55300 20194 90730 91117=",
"06664099999","2023-01-05T16:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","260,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0108,1","+0078,1","10270,1","01,0000,9,1",,,,"99999,9,09739,1","3,1,002,1,+999,9","3,99,0067,1,999","SYN08206664 16/// /2602 10108 20078 39739 40270 53002 60005 333 55300 20047 90710 91113=",
"06664099999","2023-01-05T17:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","310,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0106,1","+0078,1","10271,1","01,0000,9,1",,,,"99999,9,09740,1","1,1,004,1,+999,9","3,99,0031,1,999","SYN08206664 16/// /3104 10106 20078 39740 40271 51004 60005 333 55300 20004 90710 91106=",
"06664099999","2023-01-05T18:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0095,1","+0078,1","10273,1","01,0000,9,1","12,0000,9,1",,"120,M,+0119,1","99999,9,09740,1","2,1,002,1,+999,9","3,99,0088,1,999","SYN10006664 06/// /0200 10095 20078 39740 40273 52002 60002 333 10119 54/15 55300 20004 60005 90760 91117=",
"06664099999","2023-01-05T19:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0089,1","+0077,1","10274,1","01,0000,9,1",,,,"99999,9,09739,1","9,9,000,1,+999,9","3,99,0015,1,999","SYN08806664 16/// /1401 10089 20077 39739 40274 50000 60005 333 54/15 55300 20004 90710 91103=",
"06664099999","2023-01-05T20:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","040,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0080,1","+0072,1","10272,1","01,0000,9,1",,,,"99999,9,09736,1","7,1,004,1,+999,9","3,99,0015,1,999","SYN08806664 16/// /0401 10080 20072 39736 40272 57004 60005 333 54/15 55300 20004 90710 91103=",
"06664099999","2023-01-05T21:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0066,1","+0058,1","10272,1","01,0000,9,1",,,,"99999,9,09733,1","8,1,007,1,+999,9","3,99,0015,1,999","SYN08806664 16/// /2502 10066 20058 39733 40272 58007 60005 333 54/15 55300 20004 90730 91103=",
"06664099999","2023-01-05T22:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0053,1","+0050,1","10272,1","01,0000,9,1",,,,"99999,9,09731,1","6,1,008,1,+999,9","3,99,0010,1,999","SYN08806664 16/// /1400 10053 20050 39731 40272 56008 60005 333 54/15 55300 20004 90710 91102=",
"06664099999","2023-01-05T23:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0041,1","+0038,1","10270,1","01,0000,9,1",,,,"99999,9,09726,1","8,1,010,1,+999,9","3,99,0005,1,999","SYN08806664 16/// /0000 10041 20038 39726 40270 58010 60005 333 54/15 55300 20004 90710 91101=",
"06664099999","2023-01-06T00:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","300,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0029,1","+0028,1","10267,1","01,0000,9,1","06,0000,9,1",,,"99999,9,09721,1","8,1,012,1,+999,9","3,99,0015,1,999","SYN09406664 06/// /3001 10029 20028 39721 40267 58012 60001 333 54/17 55300 20004 60005 90760 91103=",
"06664099999","2023-01-06T01:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","290,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0033,1","+0024,1","10263,1","01,0000,9,1",,,,"99999,9,09718,1","8,1,013,1,+999,9","3,99,0010,1,999","SYN08206664 16/// /2901 10033 20024 39718 40263 58013 60005 333 55300 20004 90710 91102=",
"06664099999","2023-01-06T02:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0032,1","+0029,1","10264,1","01,0000,9,1",,,,"99999,9,09719,1","7,1,007,1,+999,9","3,99,0015,1,999","SYN08206664 16/// /2702 10032 20029 39719 40264 57007 60005 333 55300 20004 90710 91103=",
