"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","REM","EQD"
"89272099999","2023-01-11T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","340,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0091,1","-0099,1","09672,1","99999,9,08051,1","2,1,003,1,+999,9","SYN05489272 46/// /3420 11091 21099 38051 49672 52003 90000=",
"89272099999","2023-01-11T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","350,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0108,1","+9999,9","09669,1","99999,9,08040,1","7,1,011,1,+999,9","SYN05489272 46/// /3526 11108 2//// 38040 49669 57011 90300=",
"89272099999","2023-01-11T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0112,1","+9999,9","09665,1","99999,9,08035,1","7,1,005,1,+999,9","SYN05489272 46/// /3626 11112 2//// 38035 49665 57005 90600=",
"89272099999","2023-01-11T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0103,1","+9999,9","09651,1","99999,9,08028,1","7,1,007,1,+999,9","SYN05489272 46/// /3622 11103 2//// 38028 49651 57007 90900=",
"89272099999","2023-01-11T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0107,1","+9999,9","09638,1","99999,9,08015,1","7,1,013,1,+999,9","SYN05489272 46/// /0121 11107 2//// 38015 49638 57013 91200=",
"89272099999","2023-01-11T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0103,1","-0106,1","09619,1","99999,9,08001,1","7,1,014,1,+999,9","SYN05489272 46/// /0122 11103 21106 38001 49619 57014 91500=",
"89272099999","2023-01-11T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0094,1","-0106,1","09606,1","99999,9,07995,1","7,1,006,1,+999,9","SYN05489272 46/// /0117 11094 21106 37995 49606 57006 91800=",
"89272099999","2023-01-11T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0089,1","+9999,9","09586,1","99999,9,07981,1","7,1,014,1,+999,9","SYN05489272 46/// /3625 11089 2//// 37981 49586 57014 92100=",
"89272099999","2023-01-12T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0093,1","-0107,1","09596,1","99999,9,07987,1","2,1,006,1,+999,9","SYN05489272 46/// /3212 11093 21107 37987 49596 52006 90000=",
"89272099999","2023-01-12T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","350,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0134,1","-0151,1","09625,1","99999,9,07990,1","2,1,003,1,+999,9","SYN05489272 46/// /3509 11134 21151 37990 49625 52003 90300=",
"89272099999","2023-01-12T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0119,1","-0123,1","09611,1","99999,9,07986,1","7,1,004,1,+999,9","SYN05489272 46/// /3611 11119 21123 37986 49611 57004 90600=",
"89272099999","2023-01-12T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0141,1","-0162,1","09622,1","99999,9,07984,1","7,1,002,1,+999,9","SYN05489272 46/// /0306 11141 21162 37984 49622 57002 90900=",
"89272099999","2023-01-12T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0115,1","-0142,1","09595,1","99999,9,07975,1","7,1,009,1,+999,9","SYN05489272 46/// /0211 11115 21142 37975 49595 57009 91200=",
"89272099999","2023-01-12T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0106,1","-0137,1","09581,1","99999,9,07968,1","7,1,007,1,+999,9","SYN05489272 46/// /0211 11106 21137 37968 49581 57007 91500=",
"89272099999","2023-01-12T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0095,1","-0138,1","09566,1","99999,9,07961,1","7,1,007,1,+999,9","SYN05489272 46/// /0309 11095 21138 37961 49566 57007 91800=",
"89272099999","2023-01-12T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","100,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0091,1","-0116,1","09555,1","99999,9,07954,1","7,1,007,1,+999,9","SYN05489272 46/// /1011 11091 21116 37954 49555 57007 92100=",
"89272099999","2023-01-13T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","080,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0102,1","-0128,1","09552,1","99999,9,07946,2","7,1,008,1,+999,9","SYN05489272 46/// /0805 11102 21128 37946 49552 57008 90000=",
"89272099999","2023-01-13T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0113,1","-0117,1","09545,1","99999,9,07934,2","7,1,012,1,+999,9","SYN05489272 46/// /0908 11113 21117 37934 49545 57012 90300=",
"89272099999","2023-01-13T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","999999,9,9,9","-0127,1","-0150,1","09538,1","99999,9,07921,2",,"SYN05489272 46/// /9901 11127 21150 37921 49538 5//// 90900=",
"89272099999","2023-01-13T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0125,1","-0145,1","09534,1","99999,9,07919,2","7,1,002,1,+999,9","SYN05489272 46/// /3605 11125 21145 37919 49534 57002 91200=",
"89272099999","2023-01-13T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0099,1","-0119,1","09517,1","99999,9,07918,2","7,1,001,1,+999,9","SYN05489272 46/// /3307 11099 21119 37918 49517 57001 91500=",
"89272099999","2023-01-13T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","340,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0106,1","-0131,1","09523,1","99999,9,07920,2","2,1,002,1,+999,9","SYN05489272 46/// /3414 11106 21131 37920 49523 52002 91800=",
"89272099999","2023-01-13T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","340,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0102,1","-0132,1","09528,1","99999,9,07926,2","2,1,006,1,+999,9","SYN05489272 46/// /3411 11102 21132 37926 49528 52006 92100=",
"89272099999","2023-01-14T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","350,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0114,1","-0138,1","09535,1","99999,9,07926,2","4,1,000,1,+999,9","SYN05489272 46/// /3509 11114 21138 37926 49535 54000 90000=",
"89272099999","2023-01-14T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","350,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0138,1","-0158,1","09549,1","99999,9,07925,2","7,1,001,1,+999,9","SYN05489272 46/// /3512 11138 21158 37925 49549 57001 90300=",
"89272099999","2023-01-14T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0157,1","-0175,1","09571,1","99999,9,07933,2","2,1,008,1,+999,9","SYN05489272 46/// /3608 11157 21175 37933 49571 52008 90600=",
"89272099999","2023-01-14T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0153,1","-0163,1","09577,1","99999,9,07940,2","2,1,007,1,+999,9","SYN05489272 46/// /3507 11153 21163 37940 49577 52007 90900=",
"89272099999","2023-01-14T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0118,1","-0145,1","09556,1","99999,9,07941,2",,"SYN05489272 46/// /3613 11118 21145 37941 49556 5//// 91500=",
"89272099999","2023-01-14T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0116,1","-0150,1","09552,1","99999,9,07939,2","7,1,002,1,+999,9","SYN05489272 46/// /0114 11116 21150 37939 49552 57002 91800=",
"89272099999","2023-01-14T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0113,1","-0156,1","09545,1","99999,9,07934,2","7,1,005,1,+999,9","SYN05489272 46/// /0312 11113 21156 37934 49545 57005 92100=",
"89272099999","2023-01-15T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","080,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0133,1","-0174,1","09545,1","99999,9,07924,2","7,1,010,1,+999,9","SYN05489272 46/// /0809 11133 21174 37924 49545 57010 90000=",
"89272099999","2023-01-15T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0140,1","-0171,1","09529,1","99999,9,07907,2","7,1,017,1,+999,9","SYN05489272 46/// /0514 11140 21171 37907 49529 57017 90300=",
"89272099999","2023-01-15T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0166,1","-0202,1","09531,1","99999,9,07895,2","7,1,012,1,+999,9","SYN05489272 46/// /0515 11166 21202 37895 49531 57012 90600=",
"89272099999","2023-01-15T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0155,1","-0184,1","09509,1","99999,9,07883,2","7,1,012,1,+999,9","SYN05489272 46/// /0512 11155 21184 37883 49509 57012 90900=",
"89272099999","2023-01-15T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0114,1","-0141,1","09477,1","99999,9,07877,2","7,1,006,1,+999,9","SYN05489272 46/// /0214 11114 21141 37877 49477 57006 91200=",
"89272099999","2023-01-15T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0105,1","-0130,1","09466,1","99999,9,07873,2","7,1,004,1,+999,9","SYN05489272 46/// /0218 11105 21130 37873 49466 57004 91500=",
"89272099999","2023-01-15T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0101,1","-0123,1","09466,1","99999,9,07875,2","2,1,002,1,+999,9","SYN05489272 46/// /0120 11101 21123 37875 49466 52002 91800=",
"89272099999","2023-01-15T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0093,1","-0106,1","09470,1","99999,9,07882,2","2,1,007,1,+999,9","SYN05489272 46/// /3617 11093 21106 37882 49470 52007 92100=",
"89272099999","2023-01-16T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0100,1","-0106,1","09486,1","99999,9,07892,2","2,1,010,1,+999,9","SYN05489272 46/// /3613 11100 21106 37892 49486 52010 90000=",
"89272099999","2023-01-16T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0102,1","-0114,1","09493,1","99999,9,07897,2","2,1,005,1,+999,9","SYN05489272 46/// /3615 11102 21114 37897 49493 52005 90300=",
"89272099999","2023-01-16T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0113,1","-0127,1","09507,1","99999,9,07903,2","2,1,006,1,+999,9","SYN05489272 46/// /0110 11113 21127 37903 49507 52006 90600=",
"89272099999","2023-01-16T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0122,1","-0136,1","09522,1","99999,9,07911,2","2,1,008,1,+999,9","SYN05489272 46/// /0406 11122 21136 37911 49522 52008 90900=",
"89272099999","2023-01-16T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0111,1","-0133,1","09528,1","99999,9,07921,2","2,1,010,1,+999,9","SYN05489272 46/// /0304 11111 21133 37921 49528 52010 91200=",
"89272099999","2023-01-16T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0088,1","-0131,1","09518,1","99999,9,07925,2","2,1,004,1,+999,9","SYN05489272 46/// /0307 11088 21131 37925 49518 52004 91500=",
"89272099999","2023-01-16T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0096,1","-0140,1","09533,1","99999,9,07933,2","2,1,008,1,+999,9","SYN05489272 46/// /0409 11096 21140 37933 49533 52008 91800=",
"89272099999","2023-01-16T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0094,1","-0138,1","09541,1","99999,9,07941,2","2,1,008,1,+999,9","SYN05489272 46/// /0310 11094 21138 37941 49541 52008 92100=",
"89272099999","2023-01-17T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0109,1","-0148,1","09564,1","99999,9,07952,1","2,1,011,1,+999,9","SYN05489272 46/// /0406 11109 21148 37952 49564 52011 90000=",
"89272099999","2023-01-17T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","060,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0162,1","-0191,1","09602,1","99999,9,07956,1","2,1,004,1,+999,9","SYN05489272 46/// /0609 11162 21191 37956 49602 52004 90300=",
"89272099999","2023-01-17T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0138,1","-0154,1","09595,1","99999,9,07963,1","2,1,007,1,+999,9","SYN05489272 46/// /0505 11138 21154 37963 49595 52007 90600=",
"89272099999","2023-01-17T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","060,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0126,1","-0144,1","09600,1","99999,9,07973,1","2,1,010,1,+999,9","SYN05489272 46/// /0605 11126 21144 37973 49600 52010 90900=",
"89272099999","2023-01-17T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0109,1","-0129,1","09597,1","99999,9,07980,1","2,1,007,1,+999,9","SYN05489272 46/// /0406 11109 21129 37980 49597 52007 91200=",
"89272099999","2023-01-17T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0098,1","-0110,1","09597,1","99999,9,07985,1","2,1,005,1,+999,9","SYN05489272 46/// /0212 11098 21110 37985 49597 52005 91500=",
"89272099999","2023-01-17T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0090,1","-0118,1","09594,1","99999,9,07987,1","2,1,002,1,+999,9","SYN05489272 46/// /0112 11090 21118 37987 49594 52002 91800=",
"89272099999","2023-01-17T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0093,1","-0111,1","09590,1","99999,9,07982,1","7,1,005,1,+999,9","SYN05489272 46/// /3611 11093 21111 37982 49590 57005 92100=",
"89272099999","2023-01-18T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0098,1","-0114,1","09581,1","99999,9,07972,1","7,1,010,1,+999,9","SYN05489272 46/// /0313 11098 21114 37972 49581 57010 90000=",
"89272099999","2023-01-18T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0116,1","-0132,1","09574,1","99999,9,07957,1","7,1,015,1,+999,9","SYN05489272 46/// /0309 11116 21132 37957 49574 57015 90300=",
"89272099999","2023-01-18T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0139,1","-0155,1","09567,1","99999,9,07939,2","7,1,018,1,+999,9","SYN05489272 46/// /0512 11139 21155 37939 49567 57018 90600=",
"89272099999","2023-01-18T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0124,1","-0150,1","09538,1","99999,9,07923,2","7,1,016,1,+999,9","SYN05489272 46/// /0515 11124 21150 37923 49538 57016 90900=",
"89272099999","2023-01-18T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0115,1","-0144,1","09516,1","99999,9,07909,2","7,1,014,1,+999,9","SYN05489272 46/// /0418 11115 21144 37909 49516 57014 91200=",
"89272099999","2023-01-18T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0115,1","-0132,1","09504,1","99999,9,07899,2","7,1,010,1,+999,9","SYN05489272 46/// /0424 11115 21132 37899 49504 57010 91500=",
"89272099999","2023-01-18T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0108,1","-0123,1","09487,1","99999,9,07889,2","7,1,010,1,+999,9","SYN05489272 46/// /0227 11108 21123 37889 49487 57010 91800=",
"89272099999","2023-01-18T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0100,1","-0117,1","09491,1","99999,9,07896,2","2,1,007,1,+999,9","SYN05489272 46/// /0122 11100 21117 37896 49491 52007 92100=",
"89272099999","2023-01-19T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0093,1","-0098,1","09496,1","99999,9,07904,2","2,1,008,1,+999,9","SYN05489272 46/// /0119 11093 21098 37904 49496 52008 90000=",
"89272099999","2023-01-19T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0092,1","-0099,1","09499,1","99999,9,07907,2","2,1,003,1,+999,9","SYN05489272 46/// /0319 11092 21099 37907 49499 52003 90300=",
"89272099999","2023-01-19T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0114,1","-0119,1","09509,1","99999,9,07904,2","7,1,003,1,+999,9","SYN05489272 46/// /0322 11114 21119 37904 49509 57003 90600=",
"89272099999","2023-01-19T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0109,1","-0119,1","09516,1","99999,9,07912,2","2,1,008,1,+999,9","SYN05489272 46/// /0322 11109 21119 37912 49516 52008 90900=",
"89272099999","2023-01-19T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0097,1","-0112,1","09516,1","99999,9,07918,2","2,1,006,1,+999,9","SYN05489272 46/// /0419 11097 21112 37918 49516 52006 91200=",
"89272099999","2023-01-19T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0083,1","-0100,1","09509,1","99999,9,07920,2","2,1,002,1,+999,9","SYN05489272 46/// /0317 11083 21100 37920 49509 52002 91500=",
"89272099999","2023-01-19T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0078,1","-0100,1","09515,1","99999,9,07927,2","2,1,007,1,+999,9","SYN05489272 46/// /0217 11078 21100 37927 49515 52007 91800=",
